AROKATO;Nom;Etat2001;Dist2001;Longitude;Latitude;Stat_cap;Dist_Cap;Status U/R;Status D;1961;1981;1991;2001;2011
ARR2733326;Sivakasi;33;26;77.798848;9.451495;0;0;U;M;75705;125155;143998;171397;177202
ARR2741918;Gangasagar;19;18;88.080668;21.638637;0;0;R;R;75166;111223;120130;155197;175833
ARR275609;Jind;6;9;76.315139;29.316091;0;1;U;M;62245;83016;92010;144987;175713
ARR2762721;Badlapur;27;21;73.239699;19.163732;0;0;U;M;33204;75463;84790;97948;175516
ARR2771016;Siwan;10;16;84.3549;26.226;0;1;U;M;52094;93312;105666;142788;175500
ARR278919;Budaun;9;19;79.124822;28.036439;0;0;U;M;65492;99091;124279;160106;174241
ARR2791012;Saharsa;10;12;86.5916;25.876;0;1;U;M;47426;86144;91839;141734;174110
ARR280921;Pilibhit;9;21;79.803668;28.631254;0;1;U;M;71486;104747;124503;153976;173691
ARR2811822;Karimganj;18;22;92.362554;24.869423;0;1;U;M;76330;109602;118059;149000;173518
ARR282505;Rishikesh;5;5;78.3001;30.1042;0;0;U;M;67240;108668;119860;125836;172932
ARR2832908;Gadag-Betigeri;29;8;75.6276;15.4287;0;1;U;M.CORP;63379;117368;134051;154982;172813
ARR2841905;Balurghat;19;5;88.776694;25.234221;0;0;U;M;68935;131473;137791;157235;172802
ARR2852916;Udupi;29;16;74.7464;13.3354;0;1;U;M.CORP;82970;137018;155390;170863;171858
ARR2862816;Machilipatnam;28;16;81.134574;16.184915;0;0;U;M;112209;138530;159110;179353;170008
ARR287211;Shimla;2;11;77.169038;31.104179;1;1;U;M.CORP;50135;77131;82054;142555;169758
ARR2881918;Jugdia;19;18;88.432779;22.255144;0;0;R;R;76014;127574;145044;145598;169306
ARR2903306;Tiruvannamalai;33;6;79.071922;12.231237;0;1;U;M;55961;109802;118106;144451;168961
ARR2922807;Mahbubnagar;28;7;78.002822;16.750727;0;1;U;M;63225;94768;124901;150068;168513
ARR2931916;Bagnan;19;16;87.972376;22.46496;0;0;U;CT;86612;131814;145474;146237;168232
ARR294964;Jaunpur;9;64;82.688199;25.753408;0;1;U;M;104431;125820;136062;160055;168128
ARR295913;Hathras;9;13;78.051584;27.595523;0;1;U;M;89429;120134;129969;149318;168061
ARR2961903;KochBihar;19;3;89.4492;26.3354;0;0;U;M;49488;106154;112662;153787;167220
ARR2972821;Adoni;28;21;77.27563;15.628417;0;0;U;M;77408;129013;136182;162458;166537
ARR2981907;Beldanga;19;7;88.2434;23.9343;0;0;U;M;62880;101417;106310;134812;165722
ARR299822;Tonk;8;22;75.789119;26.169538;0;1;U;M;59320;92687;100235;135689;165363
ARR300326;Chittur-Thathamangalam;32;6;76.74003226;10.6936244;0;0;R;R;91278;148667;161302;159226;164542
ARR301311;Abohar;3;11;74.20064;30.141271;0;0;U;M;61146;91747;113990;137780;164500
ARR3021021;Khagaria;10;21;86.468;25.5046;0;1;U;M;46815;90420;100562;132584;164408
ARR3031032;Sasaram;10;32;84.0138;24.955;0;0;U;M;64366;108340;110892;144597;164316
ARR3052823;Chittoor;28;23;79.094555;13.214943;0;1;U;M;75848;133276;141030;161763;164016
ARR306604;Thanesar;6;4;76.8373;29.9685;0;0;U;M;43544;83309;86720;128986;163615
ARR307512;Rudrapur;5;12;79.39662732;28.9756555;0;0;U;M;41815;62743;74437;107171;163560
ARR3082209;Rajnandgaon;22;9;81.035063;21.093377;0;1;U;M.CORP;84562;119102;125371;143770;163122
ARR3092417;Godhra;24;17;73.61404;22.774802;0;0;U;M;55034;96430;104895;135725;161918
ARR3101306;Dimapur;13;6;93.730776;25.9002;0;1;R;R;42238;66447;70241;134534;160963
ARR3113002;Margao;30;2;73.9611;15.2808;0;0;U;M;60082;102920;107335;139766;160423
ARR3132006;Giridih;20;6;86.3074;24.1857;0;1;U;M;50481;94070;100679;131725;158737
ARR3151918;JaynagarMazilpur;19;18;88.4214;22.1683;0;0;U;M;72181;111536;119452;138110;157843
ARR316806;Bhiwadi;8;6;76.8404;28.2116;0;0;U;CT;23182;38911;43369;78705;157522
ARR3172108;Baleshwar;21;8;86.9258;21.5015;0;1;U;M;54705;110561;128865;161230;157367
ARR3183303;Chengalpattu;33;3;79.980412;12.686268;0;0;U;M;56236;101543;109333;123922;157217
ARR3191910;Nabadwip;19;10;88.3638;23.4125;0;0;U;M;82150;139338;145907;143610;157109
ARR320802;Hanumangarh;8;2;74.301624;29.630117;0;1;U;M;49426;71239;86499;134576;156888
ARR3211911;Basirhat;19;11;88.86087904;22.65768323;0;0;R;R;82004;118029;123177;138175;156776
ARR32231;Batala;3;1;75.20384741;31.81104925;0;0;U;M;58380;87135;103367;147872;156400
ARR323310;Moga;3;10;75.1739;30.8275;0;1;U;M;74522;110535;115184;140338;156353
ARR3242815;Tanuku;28;15;81.685774;16.751856;0;0;U;M;75665;114401;132797;144969;156152
ARR3253312;Pollachi;33;12;77.0077;10.6568;0;0;U;M;55990;123726;139631;146818;155988
ARR3262331;Vidisha;23;31;77.8086;23.5252;0;1;U;M;59628;86417;92922;125453;155959
ARR3273328;Kovilpatti;33;28;77.871775;9.173573;0;0;U;M;53280;82646;101034;127324;155416
ARR3282822;Hindupur;28;22;77.493224;13.830526;0;0;U;M;62748;92200;106658;127371;154460
ARR329619;Palwal;6;19;77.325295;28.143933;0;0;U;M;30076;68074;71484;115211;154321
ARR3302401;Bhuj;24;1;69.671912;23.244035;0;0;U;M;67562;123144;124422;142019;154232
ARR332605;Kaithal;6;5;76.3982;29.8031;0;1;R;M;38959;68679;76100;123117;153024
ARR333821;Beawar;8;21;74.3133;26.1015;0;0;U;M;56015;101591;109264;129939;152245
ARR3341913;Bankura;19;13;87.0725;23.234;0;1;U;M;70151;118124;123375;138977;151931
ARR335512;Kashipur;5;12;78.963;29.2106;0;0;U;M;43536;66348;75316;105876;151691
ARR3362915;Bhadravati;29;15;75.703;13.8504;0;0;U;M.CORP;91424;130606;149257;160662;150776
ARR3372719;WadgaonKolhati;27;19;75.233323;19.842311;0;0;U;CT;42118;55078;59108;75433;150605
ARR3381915;Chanipat;19;15;87.799812;22.569273;0;0;R;R;69303;110655;124013;130760;150522
ARR3391909;Raniganj;19;9;87.116127;23.612859;0;0;U;M;55891;159395;161399;128172;149495
ARR3401810;RupahiTown;18;10;92.744157;26.414849;0;0;U;CT;60589;99462;106149;140782;148569
ARR3412326;MhowCantt;23;26;75.766882;22.556938;0;0;R;R;62691;91708;108749;135465;147781
ARR3423314;Karur;33;14;78.0818;10.9611;0;1;U;M;79178;109028;117352;127448;147685
ARR3432204;Raigarh;22;4;83.3964;21.8961;0;1;U;M;77275;93341;96427;124041;146482
ARR3442919;RobertsonPet;29;19;78.2694;12.956;0;0;U;M.CORP;33604;61099;68230;157084;146428
ARR3452913;Chitradurga;29;13;76.400506;14.229311;0;1;U;M.CORP;52904;77588;107059;130346;145798
ARR3461005;Madhubani;10;5;86.0668;26.3525;0;1;U;M;46650;85251;93088;120019;145787
ARR3473304;Ambur;33;4;78.717256;12.788735;0;0;U;M;57728;85613;97923;124760;145774
ARR3482309;Chhatarpur;23;9;79.590018;24.917531;0;1;U;M;48307;76322;78714;112544;145733
ARR3491001;Bagaha;10;1;84.078204;27.110083;0;0;U;M;52291;79429;85550;119215;145036
ARR3501909;Jamuria;19;9;87.077554;23.708074;0;0;U;M;13619;21966;23368;129484;144971
ARR3511706;Shillong;17;6;91.876;25.57;0;0;R;R;158028;192717;200747;132867;143007
ARR3521814;Tinsukia;18;14;95.3638;27.4806;0;1;U;M;71954;87380;89006;121438;142809
ARR353814;Makrana;8;14;74.7251;27.0396;0;0;U;M;44502;75694;83001;116507;142695
ARR3542002;Daltonganj;20;2;84.0752;24.0376;0;0;U;M;60702;78258;83013;114642;142026
ARR3552808;Nalgonda;28;8;79.274398;17.061666;0;1;U;M;27622;70314;93181;120871;141559
ARR3562319;Mandsaur;23;19;75.068544;24.075804;0;1;U;M;56577;98767;104303;122400;141468
ARR357963;Kotawa;9;63;84.482319;25.791952;0;0;R;R;652;959;1024;12031;141352
ARR3581910;Bagula;19;10;88.6467;23.3381;0;0;U;CT;50211;89652;94410;123996;141020
ARR359617;Rewari;6;17;76.6181;28.1998;0;1;U;M;22414;64041;75342;105138;140864
ARR3612801;Adilabad;28;1;78.531;19.6723;0;1;U;M;47816;99616;102325;129403;139604
ARR3622823;Madanapalle;28;23;78.5003;13.5572;0;0;U;M;41486;69235;89991;132806;139233
ARR3642919;Kolar;29;19;78.128599;13.139492;0;1;U;M.CORP;40817;65834;83287;113907;138553
ARR365918;Mainpuri;9;18;79.029097;27.225001;0;1;U;M;39201;71464;91221;119909;138341
ARR3662343;Chhindwara;23;43;78.9372;22.0592;0;1;U;CT;54628;91047;96858;153552;138266
ARR3672923;Hassan;29;23;76.101688;13.013976;0;1;U;M.CORP;62016;110359;116627;130815;138199
ARR3683304;Vaniyambadi;33;4;78.615415;12.678506;0;0;U;M;72924;98845;105482;119506;137827
ARR369904;Chandausi;9;4;78.7841;28.4484;0;0;U;M;62096;73552;91028;118514;137797
ARR3702922;Mandya;29;22;76.8958;12.5262;0;1;U;M.CORP;50143;100285;120265;131179;137735
ARR3712418;Dohad;24;18;74.2595;22.835;0;0;U;M;68599;114593;118816;116757;137362
ARR3722425;Valsad;24;25;72.926772;20.609667;0;1;U;M;71165;122904;152161;156277;137185
ARR3731914;Puruliya;19;14;86.3636;23.3313;0;1;U;M;66596;97692;103359;126836;136620
ARR374326;Kizhakkencheri-I;32;6;76.48635223;10.57224771;0;0;R;R;57488;104584;121323;129567;136412
ARR375902;Shamli;9;2;77.310899;29.448596;0;0;U;M;39380;68116;91417;113853;135948
ARR376316;Malerkotla;3;16;75.880196;30.529833;0;0;U;M;18412;65756;88600;107009;135330
ARR3773326;Rajapalayam;33;26;77.556372;9.446732;0;0;U;M;71723;104249;117725;126320;135017
ARR3783325;TheniAllinagaram;33;25;77.4804;10.0284;0;1;U;M;29236;80905;96784;116770;134645
ARR3792318;Neemuch;23;18;74.886138;24.456708;0;1;U;M;46266;67858;92396;115364;134068
ARR380937;Lalitpur;9;37;78.4218;24.6919;0;1;U;M;48298;69997;79870;111892;133041
ARR381925;Hardoi;9;25;80.126708;27.393564;0;1;U;M;47222;87762;111440;144317;132993
ARR3822115;Anugul;21;15;85.090339;20.834279;0;0;R;R;48878;73329;79506;112314;132705
ARR3831030;Buxar;10;30;83.9811;25.5734;0;1;U;M;47814;74316;82002;117544;132669
ARR385911;Khurja;9;11;77.852485;28.2552;0;0;U;M;53486;70760;84442;110149;132472
ARR3862817;Narasaraopet;28;17;80.04608;16.235778;0;0;U;M;36298;74254;96682;107053;132305
ARR387303;Phagwara;3;3;75.772226;31.226958;0;0;U;M;55422;84296;101281;121347;132228
ARR3882215;Jagdalpur;22;15;82.0267;19.0874;0;0;U;M;44287;90017;94594;99774;131989
ARR3903304;Gudiyatham;33;4;78.871428;12.950325;0;0;U;M;57665;101772;109212;122527;131381
ARR3912811;Srikakulam;28;11;83.9002;18.2951;0;1;U;M;51681;72036;93508;123526;130938
ARR392966;Mughalsarai;9;66;83.120932;25.283783;0;0;U;M;61654;92281;101127;130200;130551
ARR3932414;Botad;24;14;71.665144;22.169351;0;0;U;M;31914;61373;64603;100194;130302
ARR3942403;Patan;24;3;72.1176;23.8502;0;0;U;M;75925;111527;122457;117012;130023
ARR395810;GangapurCity;8;10;76.7307;26.4786;0;0;U;M;56790;71727;75299;105396;130016
ARR3962109;Bhadrak;21;9;86.523676;21.053893;0;1;U;M;47624;90526;94602;116033;129977
ARR3972816;Gudivada;28;16;80.993091;16.436924;0;0;U;M;30099;87989;110220;122631;129837
ARR398960;Deoria;9;60;83.781;26.5027;0;1;U;M;58137;86207;91938;118645;129570
ARR3991811;Tezpur;18;11;92.7983;26.6333;0;0;U;M;47489;69467;82242;133752;128719
ARR4013307;Viluppuram;33;7;79.493637;11.947381;0;1;U;M;56834;94600;108854;116917;127793
ARR4032402;Palanpur;24;2;72.4362;24.1717;0;0;U;M;58927;86658;90269;122300;127125
ARR4042731;Karad;27;31;74.181152;17.286755;0;0;U;M;57707;87605;92438;107259;126484
ARR405829;Chittaurgarh;8;29;74.6259;24.8883;0;1;U;M;42642;74521;78689;104216;126479
ARR4062822;Guntakal;28;22;77.376223;15.166359;0;0;U;M;55754;92924;107592;117103;126479
ARR407808;Dhaulpur;8;8;77.899735;26.686549;0;1;U;M;17076;65678;68533;97795;126142
ARR4083322;Pudukkottai;33;22;78.823494;10.381213;0;1;U;M;65077;92828;104728;115643;126130
ARR4093305;Krishnagiri;33;5;78.2206;12.519;0;0;U;M;58107;75848;90642;102417;125488
ARR410949;Sultanpur;9;49;82.074124;26.25844;0;0;U;M;38225;72263;84484;112356;125408
ARR4112312;Damoh;23;12;79.437298;23.831526;0;1;U;M;76955;103993;105043;127967;124979
ARR4122337;Hoshangabad;23;37;77.7271;22.753;0;1;U;M;26121;74040;75907;103469;124894
ARR4131025;Lakhisarai;10;25;86.1042;25.1905;0;1;U;M;32410;62387;65876;96960;124316
ARR4142813;Anakapalle;28;13;83.008795;17.689242;0;0;U;M;48619;101163;113792;119594;124282
ARR4152409;Jetpur_Navagadh;24;9;70.623457;21.756775;0;0;U;M;53388;85526;100324;109066;123520
ARR4162704;Khamgaon;27;4;76.567158;20.705693;0;0;U;M;39060;75991;88918;109828;122978
ARR4171901;Darjiling;19;1;88.265185;27.039766;0;1;U;M;51503;66160;74367;109298;122684
ARR4182422;ChhapraBhatha;24;22;72.84628;21.24566;0;0;U;CT;2649;4075;4478;23415;122434
ARR420805;Jhunjhunun;8;5;75.400186;28.128569;0;1;U;M;37789;68296;74191;103069;121962
ARR4212917;Chikmagalur;29;17;75.773328;13.323578;0;1;U;M.CORP;45038;62845;63651;104494;121623
ARR424810;SawaiMadhopur;8;10;76.3552;26.014;0;1;U;M;44548;73029;77690;101997;120998
ARR4251601;TeliamuraNP;16;1;91.632245;23.840746;0;0;R;R;55307;93970;99598;111237;120891
ARR426804;Churu;8;4;74.9707;28.293;0;1;U;M;39725;62070;82852;101874;119846
ARR4271307;Kohima;13;7;94.101732;25.658649;1;1;R;R;35977;56042;64019;93167;119622
ARR4281603;PurbaNalichhara;16;3;91.831579;23.94526;0;0;R;R;46678;84897;89850;101138;119224
ARR429329;Kalkoonthal;32;9;77.04150168;9.814740631;0;0;R;R;53943;94645;103913;114411;118919
ARR430917;Etah;9;17;78.658603;27.560116;0;1;U;M;53357;85319;89555;123102;118632
ARR4312730;Barshi;27;30;75.693549;18.236088;0;0;U;M;51368;75541;88810;104785;118573
ARR432903;Bijnor;9;3;78.135883;29.368843;0;1;U;M;48921;65562;76478;96026;118559
ARR433831;Baran;8;31;76.5127;25.1028;0;1;U;M;29073;54129;59271;80734;118157
ARR15922417;Kalol;24;17;73.464745;22.606542;0;0;U;M;52612;89977;100883;124951;117985
ARR4352202;Ambikapur;22;2;83.1975;23.1232;0;0;U;M;37204;63806;66680;98653;117823
ARR4362728;Udgir;27;28;77.1159;18.3932;0;0;U;M;39215;69822;78234;100595;117818
ARR4372808;Miryalaguda;28;8;79.5635;16.8741;0;0;U;M;40946;68390;75981;103041;117711
ARR21783323;Tirupathur;33;23;78.598632;10.112846;0;0;U;TP;38385;70655;91351;101738;117355
ARR4392721;Khaira;27;21;72.756657;19.780339;0;0;U;CT;17538;29862;32413;79988;116781
ARR4403305;Dharmapuri;33;5;78.1621;12.1381;0;1;U;M;46630;79024;89059;99679;116537
ARR4412815;Tadepalligudem;28;15;81.525339;16.81557;0;0;U;M;74261;93076;101907;115592;116466
ARR442316;Barnala;3;16;75.543781;30.370759;0;0;U;M;42679;61853;75430;96624;116454
ARR4431911;Shimulpur;19;11;88.777846;22.924014;0;0;U;CT;47364;75229;82649;103585;116388
ARR444916;Shikohabad;9;16;78.587561;27.107053;0;0;U;M;45060;63402;68674;95487;115787
ARR4453326;Aruppukkottai;33;26;78.093495;9.509726;0;0;U;M;61657;89443;98399;109257;115657
ARR446317;Rajpura;3;17;76.5963;30.4856;0;0;U;M;38815;65347;79059;95604;115308
ARR4472409;Gondal;24;9;70.798209;21.960481;0;0;U;M;45026;81560;84057;100197;115014
ARR4482709;Kamptee;27;9;79.195776;21.216378;0;0;U;M;63333;90873;87599;107845;114977
ARR4493001;Panaji;30;1;73.812454;15.482545;1;0;U;M;58725;100765;107883;88665;114759
ARR4501804;Bongaigaon;18;4;90.5549;26.4819;0;1;U;M;49063;65077;69087;102505;114714
ARR451955;Basti;9;55;82.73722029;26.79555059;0;0;R;R;56116;88129;95771;120069;114651
ARR50771011;Kishanganj;10;11;86.94957845;25.68526608;0;0;R;R;32535;56612;68232;91067;114471
ARR453953;Gonda;9;53;81.967638;27.131008;0;1;U;M;65849;107482;115725;154759;114353
ARR4542804;Siddipet;28;4;78.8501;18.101;0;0;U;M;29287;56573;70152;92480;114091
ARR4551033;Jehanabad;10;33;84.993;25.2151;0;1;U;M;27888;53621;59148;90134;113368
ARR4562337;Itarsi;23;37;77.773871;22.615419;0;0;U;M;31653;83278;106417;106922;112833
ARR4572808;Suryapet;28;8;79.6245;17.1407;0;0;U;M;29547;46746;64680;100274;112821
ARR458217;Baripada;21;7;86.74409215;21.93136212;0;0;R;R;46832;69941;70661;102725;112737
ARR4593319;Mayiladuthurai;33;19;79.6518;11.0994;0;0;U;M;51937;86581;96593;106515;112657
ARR460817;Barmer;8;17;71.392006;25.742418;0;1;U;M;35312;58583;72842;92787;112512
ARR4611007;Araria;10;7;87.46268;26.131985;0;1;U;M;26960;54766;59083;85386;112473
ARR4633323;Karaikkudi;33;23;78.7676;10.0707;0;0;U;M;40283;73384;78551;94066;112331
ARR4641915;Contai;19;15;87.7464;21.7773;0;0;U;M;35217;64224;67222;94608;112296
ARR4652707;Achalpur;27;7;77.5098;21.2562;0;0;U;M;58556;90086;96229;107316;112293
ARR4662729;Osmanabad;27;29;76.03974;18.179466;0;1;U;M;35687;67607;78133;92311;112085
ARR4672902;Bagalkot;29;2;75.7025;16.1881;0;1;U;M.CORP;46822;67858;76903;90988;112068
ARR4691909;Chittaranjan;19;9;86.9036;23.8476;0;0;U;CT;54445;87153;96074;109822;111764
ARR4701909;Katwa;19;9;88.1316;23.6443;0;0;U;M;48294;79753;83351;99347;111695
ARR471948;Akbarpur;9;48;82.537925;26.41979;0;0;U;M;28703;47925;53756;51285;111447
ARR4722402;Deesa;24;2;72.177585;24.255305;0;0;U;M;16114;55567;62435;83382;111149
ARR4732701;Nandurbar;27;1;74.2423;21.3687;0;1;U;M;37275;65394;78378;94368;111067
ARR474961;Azamgarh;9;61;83.184559;26.069554;0;1;U;M;49081;81271;89477;108271;110980
ARR4753501;PortBlair;35;1;92.747021;11.66211;1;1;U;M;50257;77158;80488;106493;110916
ARR476965;Ghazipur;9;65;83.5788;25.5907;0;1;U;M;58511;73939;78064;105320;110698
ARR4773304;Ranipettai;33;4;79.3258;12.9347;0;0;U;M;58028;85513;95963;106237;110455
ARR4781918;Birlapur;19;18;88.155759;22.425447;0;0;U;CT;95234;150376;159356;99485;110304
ARR480612;Hansi;6;12;75.969719;29.094143;0;0;U;M;43083;63582;73650;92214;110119
ARR481908;Baraut;9;8;77.2631;29.1018;0;0;U;M;29093;63942;74364;92410;110110
ARR4822101;Bargarh;21;1;83.615;21.333;0;0;U;M;38960;56954;60430;88329;109788
ARR483828;Banswara;8;28;74.445867;23.546457;0;1;U;M;50257;68729;72694;93660;109532
ARR4843309;Namakkal;33;9;78.1674;11.2235;0;1;U;M;26706;71083;78142;89093;109466
ARR485809;Hindaun;8;9;77.0303;26.7353;0;0;U;M;36576;53474;62678;87391;109351
ARR4862335;Betul;23;35;77.893728;21.903464;0;1;U;M;36581;63139;66396;87470;109012
ARR4871912;Tarakeswar;19;12;88.011762;22.882049;0;0;U;M;52191;80711;86473;99062;108906
ARR4883318;Chidambaram;33;18;79.691854;11.400421;0;0;U;M;47427;85083;90150;92930;108888
ARR4892333;Sehore;23;33;77.085962;23.20524;0;1;U;M;25051;52190;71945;92518;108818
ARR4901908;Bolpur;19;8;87.697308;23.660247;0;0;U;M;28959;58547;71483;89509;108724
ARR4913304;Kalinjur;33;4;79.132597;12.948344;0;0;U;TP;34120;53379;63848;81339;108315
ARR4922703;Chalisgaon;27;3;75.005208;20.465071;0;0;U;M;39890;62376;80580;98387;108181
ARR493325;Edakkara;32;5;76.2939592;11.37446049;0;0;R;R;41696;77473;84624;97726;107895
ARR494313;KotKapura;3;13;74.825033;30.583568;0;0;U;M;37033;58961;76211;94240;107788
ARR4952213;Dhamtari;22;13;81.5475;20.7091;0;1;U;M;44232;63839;75146;89722;107762
ARR4963001;Mapusa;30;1;73.813242;15.591756;0;0;U;M;46143;75553;89237;107244;107214
ARR4972817;Mangalagiri;28;17;80.567865;16.428438;0;0;U;M;34727;50874;64263;69452;107197
ARR498943;BelaPratapgarh;9;43;81.996125;25.916492;0;0;U;M;47931;78150;81650;93982;107154
ARR4992327;Khargone;23;27;75.610574;21.820689;0;0;U;M;37979;52749;66786;103448;106452
ARR5002911;Ranibennur;29;11;75.631778;14.622455;0;0;U;M.CORP;39520;58118;67442;89618;106365
ARR5012810;Kothagudem;28;10;80.6174;17.5519;0;0;U;M;75416;108196;117323;105266;106059
ARR5022413;Amreli;24;13;71.21315;21.598366;0;1;U;M;30313;65898;69366;95307;105980
ARR503316;Sangrur;3;16;75.841778;30.244937;0;1;U;M;35621;53787;67081;91014;105710
ARR5043318;Neyveli;33;18;79.499776;11.609771;0;0;U;CT;72172;98866;118080;127552;105687
ARR5052732;Ratnagiri;27;32;73.2921;16.9931;0;1;U;M;46380;76214;78561;94693;105686
ARR506322;Aralam;32;2;75.72998143;11.95990025;0;0;R;R;44088;74422;89623;98502;105641
ARR5072907;Gangawati;29;7;76.529389;15.430659;0;0;U;M.CORP;38178;58735;81156;101392;105354
ARR5082502;Daman;25;2;72.833265;20.415516;1;1;U;M;45566;70038;74230;72922;104688
ARR5092710;Bhandara;27;10;79.6561;21.1709;0;1;U;M;47227;64355;80808;95473;104353
ARR510963;Ballia;9;63;84.153108;25.756795;0;1;U;M;66184;109694;119552;153502;104271
ARR5112304;Dabra;23;4;78.3294;25.8842;0;0;U;M;19094;43150;56996;79434;104197
ARR5121916;PaschimBainan;19;16;87.9452;22.5065;0;0;U;CT;37708;68744;78318;90354;104066
ARR5132803;Jagtial;28;3;78.9194;18.794;0;0;U;M;27139;53213;67591;85521;103930
ARR514911;Sikandrabad;9;11;77.69881;28.452367;0;0;U;M;37266;56164;66239;80906;103822
ARR5153327;Ramanathapuram;33;27;78.8265;9.37121;0;1;U;M;48530;71826;80208;92308;103793
ARR5162405;Himatnagar;24;5;72.9668;23.5946;0;0;U;M;40863;57076;59743;69469;103739
ARR5172814;Amalapuram;28;14;81.999511;16.568789;0;0;U;M;50108;78229;86628;98290;103538
ARR5183404;Karaikal;34;4;79.80569;10.944664;0;1;U;M;54912;74149;75392;87523;103415
ARR5193319;Nagapattinam;33;19;79.8422;10.767;0;1;U;M;51353;82828;86489;93148;102838
ARR520823;Bundi;8;23;75.6434;25.4394;0;1;U;M;25776;47734;65047;88871;102823
ARR5212422;Kosad;24;22;72.862489;21.255731;0;0;R;R;4790;7044;8004;28663;102644
ARR5222344;Seoni;23;44;79.5496;22.0907;0;1;U;M;34150;54207;64532;89801;102377
ARR523313;Faridkot;3;13;74.755439;30.669542;0;1;U;M;37692;47308;64086;89632;101985
ARR5252817;Chilakaluripet;28;17;80.16762;16.088069;0;0;U;M;41919;61645;79142;91656;101550
ARR526804;Sujangarh;8;4;74.4666;27.7028;0;0;U;M;33882;55544;70843;83846;101528
ARR5292424;Bilimora;24;24;72.971234;20.766747;0;0;U;M;53383;80331;85548;96052;101363
ARR5303002;Mormugao;30;2;73.792602;15.406648;0;0;U;M;45234;72859;90142;104758;101326
ARR5311104;Gangtok;11;4;88.6124;27.326;0;0;R;R;30931;41562;43217;55891;101308
ARR532917;Kasganj;9;17;78.6481;27.8073;0;0;U;M;46442;74866;78993;97794;101241
ARR533965;Sherpur;9;65;83.7958;25.5674;0;0;R;R;3076;4524;5083;22673;101134
ARR534948;Tanda;9;48;82.6619;26.5522;0;0;U;M;37090;67799;73848;88128;101108
ARR535814;Nagaur;8;14;73.7407;27.1957;0;1;U;M;33879;62738;68194;93915;100618
ARR5362305;Datia;23;5;78.458885;25.67116;0;1;U;M;31607;49386;64477;82755;100466
ARR5372708;Hinganghat;27;8;78.839336;20.548139;0;0;U;M;42534;59075;78715;92342;100416
ARR5381918;Banshra;19;18;88.552738;22.370288;0;0;U;CT;41697;65518;69234;82361;100307
ARR5391020;Chamtha;10;20;85.781693;25.585305;0;0;R;R;30655;56563;61852;81245;100090
ARR540901;Deoband;9;1;77.675961;29.692512;0;0;U;M;42206;52923;68091;84680;100056
ARR5412321;Nagda;23;21;75.419434;23.457931;0;0;U;M;50720;78030;79622;96579;100036
ARR5421909;Kalna;19;9;88.3527;23.2215;0;0;U;M;41614;65979;72335;93976;99910
ARR543932;Auraiya;9;32;79.509492;26.463062;0;1;U;M;29779;55460;58379;74161;99674
ARR5442415;Khambhat;24;15;72.621696;22.31481;0;0;U;M;53137;81749;89834;93194;99164
ARR5452730;Pandharpur;27;30;75.322273;17.675832;0;0;U;M;45403;65802;79902;91379;98923
ARR5462921;DodBallapur;29;21;77.5352;13.296;0;0;U;M.CORP;30079;54639;62697;80962;98888
ARR5472705;Mahuva;27;5;77.060034;21.097784;0;0;U;M;28634;59654;64144;80726;98519
ARR5481015;Gopalganj;10;15;84.442356;26.465231;0;1;U;M;27963;47795;53125;79995;98488
ARR5502124;Balangir;21;24;83.492139;20.700591;0;1;U;M;48490;66424;69920;85261;98238
ARR5512727;Parli;27;27;76.530979;18.851262;0;0;U;M;48184;72506;75787;92007;98085
ARR5523309;Tiruchengode;33;9;77.896;11.3784;0;0;U;M;38670;59754;65723;83240;97792
ARR5532102;Jharsuguda;21;2;84.0146;21.8544;0;1;U;M;18736;62452;65054;76100;97730
ARR5542726;Shrirampur;27;26;74.656669;19.620391;0;0;U;M;49667;66415;76460;94644;97498
